year,month,carrier,airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,delay_per_flight,total_delay
2020,1,MQ,TOL,89.0,22.0,3.69,5.27,7.61,0.0,5.43,3.0,0.0,1201.0,159.0,311.0,373.0,0.0,358.0,13.344444444444445,1201.0
2020,1,MQ,TRI,149.0,19.0,5.16,1.15,6.49,0.0,6.2,3.0,0.0,658.0,167.0,25.0,184.0,0.0,282.0,4.386666666666667,658.0
2020,1,MQ,TUL,130.0,18.0,4.34,2.92,7.94,0.0,2.79,3.0,0.0,1039.0,161.0,425.0,323.0,0.0,130.0,7.931297709923665,1039.0
2020,1,MQ,TVC,49.0,7.0,0.31,0.07,4.56,0.0,2.06,2.0,1.0,355.0,13.0,13.0,131.0,0.0,198.0,7.1,355.0
2020,1,MQ,TXK,90.0,10.0,1.13,0.6,2.38,0.0,5.88,5.0,0.0,575.0,78.0,72.0,99.0,0.0,326.0,6.318681318681318,575.0
2020,1,MQ,TYR,144.0,31.0,6.68,5.28,4.51,0.0,14.53,8.0,1.0,1633.0,324.0,383.0,248.0,0.0,678.0,11.26206896551724,1633.0
2020,1,MQ,TYS,37.0,8.0,0.01,0.0,6.94,0.0,1.05,1.0,0.0,354.0,1.0,0.0,253.0,0.0,100.0,9.31578947368421,354.0
2020,1,MQ,XNA,337.0,54.0,12.23,4.54,15.68,0.0,21.55,6.0,0.0,2597.0,530.0,331.0,503.0,0.0,1233.0,7.683431952662722,2597.0
2020,1,NK,ACY,287.0,36.0,5.11,0.0,9.58,5.31,16.0,0.0,0.0,2194.0,224.0,0.0,403.0,164.0,1403.0,7.618055555555555,2030.0
2020,1,NK,AUS,310.0,29.0,12.37,0.37,8.79,1.0,6.47,1.0,0.0,2689.0,1715.0,19.0,509.0,25.0,421.0,8.646302250803858,2664.0
2020,1,NK,AVL,23.0,2.0,0.99,0.0,1.01,0.0,0.0,0.0,0.0,143.0,118.0,0.0,25.0,0.0,0.0,5.958333333333333,143.0
2020,1,NK,BDL,161.0,17.0,2.75,0.0,6.19,0.09,7.98,0.0,0.0,747.0,124.0,0.0,155.0,7.0,461.0,4.611111111111111,740.0
2020,1,NK,BNA,186.0,20.0,4.99,1.0,5.05,0.32,8.64,1.0,0.0,1027.0,140.0,18.0,377.0,6.0,486.0,5.491978609625669,1021.0
2020,1,NK,BOS,373.0,61.0,14.41,0.0,25.94,1.42,19.23,2.0,0.0,4444.0,1376.0,0.0,1655.0,66.0,1347.0,11.882352941176471,4378.0
2020,1,NK,BQN,50.0,8.0,0.0,0.73,5.54,0.0,1.73,0.0,0.0,485.0,0.0,94.0,340.0,0.0,51.0,9.509803921568627,485.0
2020,1,NK,BUR,56.0,6.0,0.93,0.0,1.07,0.0,4.0,0.0,0.0,378.0,133.0,0.0,65.0,0.0,180.0,6.631578947368421,378.0
2020,1,NK,CAK,46.0,9.0,2.36,0.0,2.11,0.0,4.52,0.0,0.0,395.0,94.0,0.0,108.0,0.0,193.0,8.404255319148936,395.0
2020,1,NK,CLE,257.0,29.0,8.18,0.0,13.28,0.0,7.55,0.0,1.0,1228.0,270.0,0.0,454.0,0.0,504.0,4.75968992248062,1228.0
2020,1,NK,CLT,124.0,30.0,5.17,0.0,20.69,0.0,4.14,0.0,0.0,1371.0,295.0,0.0,725.0,0.0,351.0,10.968,1371.0
2020,1,NK,CMH,138.0,26.0,9.64,0.0,7.42,0.0,8.94,1.0,0.0,2027.0,751.0,0.0,399.0,0.0,877.0,14.582733812949641,2027.0
2020,1,NK,DEN,330.0,37.0,11.96,0.83,14.85,0.0,9.35,1.0,0.0,2164.0,576.0,91.0,676.0,0.0,821.0,6.537764350453172,2164.0
2020,1,NK,DTW,875.0,88.0,28.36,2.78,33.04,0.0,23.82,13.0,0.0,5238.0,1475.0,540.0,1660.0,0.0,1563.0,5.97945205479452,5238.0
2020,1,NK,EWR,435.0,76.0,12.24,0.89,53.58,1.68,7.6,0.0,0.0,4787.0,912.0,155.0,3268.0,47.0,405.0,10.979357798165138,4740.0
2020,1,NK,GSO,31.0,7.0,3.67,0.0,2.79,0.0,0.55,0.0,0.0,252.0,100.0,0.0,140.0,0.0,12.0,7.875,252.0
2020,1,NK,IAG,19.0,2.0,1.32,0.0,0.03,0.0,0.65,0.0,0.0,46.0,25.0,0.0,1.0,0.0,20.0,2.3,46.0
2020,1,NK,IAH,542.0,81.0,25.08,0.36,37.63,1.12,16.81,6.0,3.0,4576.0,1644.0,15.0,1821.0,34.0,1062.0,8.427255985267035,4542.0
2020,1,NK,IND,124.0,19.0,4.65,0.43,10.47,0.0,3.44,1.0,0.0,1306.0,350.0,26.0,425.0,0.0,505.0,10.448,1306.0
2020,1,NK,JAX,41.0,5.0,1.88,0.0,1.12,0.0,2.0,2.0,0.0,447.0,333.0,0.0,50.0,0.0,64.0,10.642857142857142,447.0
2020,1,NK,LAX,582.0,65.0,19.06,1.79,29.3,0.0,14.85,3.0,0.0,4585.0,1796.0,366.0,1614.0,0.0,809.0,7.864493996569468,4585.0
2020,1,NK,LBE,77.0,17.0,8.18,0.0,1.73,0.0,7.09,0.0,1.0,855.0,193.0,0.0,37.0,0.0,625.0,10.961538461538462,855.0
2020,1,NK,LGA,341.0,51.0,9.5,0.95,34.48,0.0,6.07,2.0,0.0,3207.0,501.0,56.0,2236.0,0.0,414.0,9.37719298245614,3207.0
2020,1,NK,MCI,93.0,13.0,5.24,0.0,4.07,0.0,3.69,0.0,0.0,1055.0,640.0,0.0,117.0,0.0,298.0,11.22340425531915,1055.0
2020,1,NK,MSP,295.0,32.0,11.22,1.42,11.64,0.0,7.71,4.0,0.0,1681.0,656.0,124.0,462.0,0.0,439.0,5.679054054054054,1681.0
2020,1,NK,MSY,533.0,60.0,15.08,2.58,29.75,0.79,11.8,2.0,1.0,4749.0,1034.0,218.0,1591.0,45.0,1861.0,8.893258426966293,4704.0
2020,1,NK,MYR,153.0,24.0,9.12,1.0,9.19,0.0,4.7,0.0,0.0,1544.0,752.0,57.0,521.0,0.0,214.0,10.025974025974026,1544.0
2020,1,NK,OAK,115.0,12.0,4.13,0.0,3.09,0.0,4.77,0.0,0.0,602.0,206.0,0.0,158.0,0.0,238.0,5.189655172413793,602.0
2020,1,NK,PBG,19.0,5.0,1.35,0.96,1.19,0.0,1.51,0.0,0.0,115.0,34.0,25.0,22.0,0.0,34.0,5.75,115.0
2020,1,NK,PBI,69.0,5.0,1.45,0.0,1.89,0.0,1.66,0.0,0.0,187.0,89.0,0.0,41.0,0.0,57.0,2.6714285714285713,187.0
2020,1,NK,PDX,54.0,2.0,0.6,0.0,1.01,0.0,0.4,0.0,0.0,149.0,74.0,0.0,26.0,0.0,49.0,2.709090909090909,149.0
2020,1,NK,PHL,360.0,42.0,14.3,0.07,21.65,0.0,5.98,1.0,0.0,2898.0,910.0,3.0,1542.0,0.0,443.0,8.02770083102493,2898.0
2020,1,NK,PHX,124.0,18.0,4.94,0.0,5.9,0.0,7.17,4.0,0.0,2356.0,258.0,0.0,1413.0,0.0,685.0,18.848,2356.0
2020,1,NK,PIT,234.0,33.0,11.01,0.0,14.44,2.0,5.55,0.0,0.0,2555.0,725.0,0.0,1533.0,31.0,266.0,10.872340425531915,2524.0
2020,1,NK,RDU,131.0,27.0,12.32,0.23,8.89,1.0,4.56,0.0,0.0,2367.0,822.0,26.0,887.0,40.0,592.0,17.931818181818183,2327.0
2020,1,NK,RIC,62.0,10.0,4.02,0.0,3.7,0.0,2.29,0.0,0.0,244.0,117.0,0.0,73.0,0.0,54.0,3.873015873015873,244.0
2020,1,NK,RSW,485.0,75.0,20.66,1.18,40.2,0.0,12.95,3.0,1.0,4140.0,838.0,89.0,1909.0,0.0,1304.0,8.518518518518519,4140.0
2020,1,NK,SAN,133.0,10.0,2.03,0.0,2.35,0.0,5.62,1.0,1.0,401.0,44.0,0.0,66.0,0.0,291.0,2.9925373134328357,401.0
2020,1,NK,SEA,91.0,13.0,2.9,0.0,9.72,0.0,0.39,2.0,0.0,453.0,165.0,0.0,271.0,0.0,17.0,4.923913043478261,453.0
2020,1,NK,SJU,329.0,69.0,16.22,1.91,38.61,0.26,12.0,2.0,0.0,3760.0,900.0,204.0,1942.0,15.0,699.0,11.393939393939394,3745.0
2020,1,NK,SMF,92.0,5.0,1.06,0.0,2.94,0.0,1.0,0.0,0.0,405.0,38.0,0.0,200.0,0.0,167.0,4.354838709677419,405.0
2020,1,NK,STT,44.0,6.0,1.65,0.0,2.8,0.0,1.55,0.0,0.0,215.0,90.0,0.0,91.0,0.0,34.0,4.777777777777778,215.0
2020,1,NK,STX,13.0,2.0,0.5,0.0,1.5,0.0,0.0,0.0,0.0,53.0,14.0,0.0,39.0,0.0,0.0,3.7857142857142856,53.0
2020,1,OH,ABE,88.0,19.0,6.57,1.13,5.04,0.0,6.26,0.0,1.0,805.0,324.0,21.0,131.0,0.0,329.0,9.044943820224718,805.0
2020,1,OH,AGS,110.0,31.0,8.79,0.84,5.23,0.13,16.01,0.0,0.0,2586.0,677.0,38.0,182.0,7.0,1682.0,23.2972972972973,2579.0
2020,1,OH,ALB,60.0,12.0,1.19,0.0,2.11,0.0,8.7,1.0,0.0,780.0,77.0,0.0,62.0,0.0,641.0,12.78688524590164,780.0
2020,1,OH,ATL,126.0,22.0,3.45,0.6,6.47,0.0,11.48,0.0,0.0,1129.0,190.0,26.0,244.0,0.0,669.0,8.88976377952756,1129.0
2020,1,OH,AVL,159.0,44.0,13.51,0.83,13.89,0.0,15.78,2.0,0.0,2991.0,854.0,360.0,393.0,0.0,1384.0,18.69375,2991.0
2020,1,OH,AVP,118.0,32.0,7.11,0.41,12.56,0.0,11.93,0.0,0.0,1636.0,311.0,22.0,369.0,0.0,934.0,13.747899159663865,1636.0
2020,1,OH,BDL,104.0,28.0,3.8,0.14,3.8,0.0,20.26,0.0,0.0,2399.0,185.0,8.0,189.0,0.0,2017.0,22.847619047619048,2399.0
2020,1,OH,BGR,60.0,17.0,7.47,0.0,1.85,0.0,7.68,2.0,0.0,2362.0,889.0,0.0,109.0,0.0,1364.0,38.721311475409834,2362.0
2020,1,OH,BNA,136.0,25.0,7.76,0.07,7.63,0.0,9.54,0.0,1.0,1346.0,490.0,4.0,257.0,0.0,595.0,9.824817518248175,1346.0
2020,1,OH,BTR,83.0,31.0,10.39,0.95,14.29,0.79,4.58,1.0,1.0,1186.0,422.0,162.0,426.0,45.0,131.0,14.119047619047619,1141.0
2020,1,OH,BTV,70.0,17.0,5.0,0.0,2.83,0.0,9.18,2.0,2.0,811.0,257.0,0.0,77.0,0.0,477.0,11.422535211267606,811.0
2020,1,OH,BUF,94.0,23.0,8.33,0.13,2.87,0.0,11.67,4.0,1.0,2049.0,691.0,8.0,114.0,0.0,1236.0,21.568421052631578,2049.0
2020,1,OH,BWI,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,OH,CAE,203.0,45.0,17.29,0.22,9.74,0.0,17.75,1.0,0.0,2959.0,1241.0,14.0,342.0,0.0,1362.0,14.504901960784315,2959.0
2020,1,OH,CHA,188.0,42.0,10.66,0.69,12.97,0.0,17.67,1.0,1.0,3245.0,589.0,25.0,359.0,0.0,2272.0,17.16931216931217,3245.0
2020,1,OH,CHO,124.0,27.0,10.97,0.88,8.71,0.0,6.44,3.0,0.0,1469.0,604.0,36.0,230.0,0.0,599.0,11.752,1469.0
2020,1,OH,CID,86.0,14.0,4.04,0.0,3.0,0.0,6.96,2.0,2.0,897.0,292.0,0.0,123.0,0.0,482.0,10.310344827586206,897.0
2020,1,OH,CLE,168.0,35.0,11.33,0.0,4.78,0.28,18.61,1.0,0.0,2778.0,969.0,0.0,248.0,15.0,1546.0,16.437869822485208,2763.0
2020,1,OH,CMH,167.0,25.0,8.07,1.0,1.7,0.0,14.23,0.0,0.0,1321.0,264.0,20.0,55.0,0.0,982.0,7.863095238095238,1321.0
2020,1,OH,CRW,200.0,58.0,18.98,0.04,16.22,0.92,21.85,1.0,1.0,3714.0,1815.0,3.0,512.0,132.0,1252.0,18.47761194029851,3582.0
2020,1,OH,CVG,398.0,82.0,26.88,2.84,15.26,0.38,36.65,0.0,0.0,4522.0,1575.0,167.0,580.0,6.0,2194.0,11.333333333333334,4516.0
2020,1,OH,DAB,128.0,26.0,4.85,0.0,7.67,0.0,13.48,0.0,0.0,1342.0,255.0,0.0,219.0,0.0,868.0,10.4031007751938,1342.0
2020,1,OH,DFW,248.0,58.0,10.69,4.61,18.86,0.0,23.85,10.0,1.0,3184.0,755.0,225.0,861.0,0.0,1343.0,12.78714859437751,3184.0
2020,1,OH,DSM,114.0,32.0,7.28,1.0,13.77,0.0,9.95,3.0,0.0,1340.0,439.0,51.0,357.0,0.0,493.0,11.652173913043478,1340.0
2020,1,OH,DTW,98.0,20.0,5.33,0.05,6.06,0.63,7.92,1.0,0.0,837.0,289.0,1.0,167.0,20.0,360.0,8.454545454545455,817.0
2020,1,OH,ECP,87.0,13.0,4.33,0.02,2.64,0.0,6.01,0.0,0.0,895.0,419.0,3.0,128.0,0.0,345.0,10.170454545454545,895.0
2020,1,OH,EWN,142.0,42.0,12.23,1.81,11.86,0.0,16.1,2.0,0.0,1944.0,498.0,160.0,356.0,0.0,930.0,13.594405594405595,1944.0
2020,1,OH,FAY,201.0,58.0,16.76,1.26,16.19,0.0,23.79,1.0,0.0,2698.0,761.0,65.0,434.0,0.0,1438.0,13.356435643564357,2698.0
2020,1,OH,FNT,12.0,5.0,1.7,0.0,0.77,0.0,2.53,0.0,0.0,275.0,109.0,0.0,27.0,0.0,139.0,21.153846153846153,275.0
2020,1,OH,FWA,62.0,15.0,3.46,0.04,3.41,1.0,7.09,1.0,0.0,535.0,71.0,1.0,109.0,66.0,288.0,8.492063492063492,469.0
2020,1,OH,GNV,122.0,24.0,6.65,0.0,6.84,0.0,10.51,1.0,0.0,1862.0,758.0,0.0,226.0,0.0,878.0,15.138211382113822,1862.0
2020,1,OH,GPT,86.0,18.0,2.78,0.12,5.6,0.0,9.5,2.0,1.0,923.0,129.0,10.0,165.0,0.0,619.0,10.60919540229885,923.0
2020,1,OH,GRR,206.0,54.0,13.23,2.04,18.81,0.0,19.91,10.0,1.0,3910.0,840.0,167.0,854.0,0.0,2049.0,18.88888888888889,3910.0
2020,1,OH,GSO,220.0,53.0,11.8,0.49,18.48,0.0,22.24,1.0,0.0,2735.0,477.0,23.0,647.0,0.0,1588.0,12.375565610859729,2735.0
2020,1,OH,GSP,409.0,94.0,28.31,2.68,22.9,0.0,40.11,2.0,0.0,5289.0,1521.0,85.0,675.0,0.0,3008.0,12.9,5289.0
2020,1,OH,HPN,248.0,72.0,24.35,3.01,13.65,0.0,30.99,2.0,0.0,5506.0,1363.0,246.0,531.0,0.0,3366.0,22.11244979919679,5506.0
2020,1,OH,HSV,201.0,44.0,15.38,0.15,5.69,0.0,22.78,0.0,2.0,3056.0,1214.0,14.0,290.0,0.0,1538.0,15.128712871287128,3056.0
2020,1,OH,IAD,173.0,38.0,7.22,0.31,7.86,0.4,22.22,1.0,0.0,1807.0,310.0,15.0,331.0,6.0,1145.0,10.385057471264368,1801.0
2020,1,OH,IAH,5.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,22.0,0.0,0.0,11.0,0.0,11.0,3.6666666666666665,22.0
2020,1,OH,ILM,184.0,43.0,11.09,0.0,14.35,0.0,17.56,0.0,0.0,1798.0,497.0,0.0,474.0,0.0,827.0,9.718918918918918,1798.0
2020,1,OH,IND,161.0,31.0,7.98,0.22,9.52,0.09,13.19,3.0,1.0,2433.0,590.0,7.0,333.0,4.0,1499.0,15.018518518518519,2429.0
2020,1,OH,JAN,150.0,37.0,6.72,0.91,4.48,0.0,24.89,2.0,1.0,3362.0,559.0,146.0,235.0,0.0,2422.0,22.264900662251655,3362.0
2020,1,OH,JAX,132.0,29.0,8.54,0.38,8.07,0.0,12.01,0.0,0.0,1883.0,538.0,11.0,277.0,0.0,1057.0,14.157894736842104,1883.0
2020,1,OH,LAN,29.0,9.0,2.8,0.0,0.98,0.0,5.22,1.0,0.0,606.0,127.0,0.0,103.0,0.0,376.0,20.2,606.0
2020,1,OH,LEX,12.0,7.0,1.58,0.0,1.12,0.0,4.3,0.0,0.0,451.0,218.0,0.0,57.0,0.0,176.0,34.69230769230769,451.0
2020,1,OH,LGA,116.0,26.0,8.3,0.0,8.0,0.0,9.7,5.0,0.0,2065.0,780.0,0.0,620.0,0.0,665.0,17.64957264957265,2065.0
2020,1,OH,LIT,172.0,40.0,6.51,2.32,16.51,0.0,14.66,1.0,0.0,1888.0,243.0,307.0,569.0,0.0,769.0,10.913294797687861,1888.0
2020,1,OH,LYH,61.0,15.0,5.48,0.94,0.77,0.0,7.8,0.0,0.0,1471.0,290.0,562.0,72.0,0.0,547.0,23.725806451612904,1471.0
2020,1,OH,MCI,19.0,2.0,0.8,0.0,0.13,0.0,1.07,1.0,0.0,260.0,59.0,0.0,25.0,0.0,176.0,13.0,260.0
2020,1,OH,MDT,34.0,4.0,1.42,0.0,0.58,0.0,2.0,0.0,0.0,147.0,34.0,0.0,15.0,0.0,98.0,4.2,147.0
2020,1,OH,MEM,79.0,23.0,6.12,0.73,8.23,0.0,7.91,0.0,0.0,1396.0,244.0,47.0,241.0,0.0,864.0,17.45,1396.0
2020,1,OH,MGM,25.0,8.0,1.65,0.69,0.04,0.0,5.62,1.0,0.0,632.0,39.0,222.0,8.0,0.0,363.0,24.307692307692307,632.0
2020,1,OH,MHT,175.0,47.0,15.62,0.5,10.16,0.0,20.72,1.0,0.0,2942.0,923.0,34.0,391.0,0.0,1594.0,16.71590909090909,2942.0
2020,1,OH,MKE,124.0,24.0,8.19,1.52,7.58,0.0,6.71,1.0,1.0,900.0,353.0,36.0,210.0,0.0,301.0,7.2,900.0
2020,1,OH,MLB,103.0,21.0,3.85,0.0,7.26,0.0,9.89,0.0,0.0,1243.0,181.0,0.0,197.0,0.0,865.0,11.951923076923077,1243.0
2020,1,OH,MOB,5.0,1.0,0.0,0.0,0.05,0.0,0.95,0.0,0.0,255.0,0.0,0.0,14.0,0.0,241.0,42.5,255.0
2020,1,OH,MSN,151.0,33.0,9.46,0.68,13.05,0.0,9.81,0.0,0.0,2392.0,962.0,55.0,698.0,0.0,677.0,15.736842105263158,2392.0
2020,1,OH,MSY,25.0,7.0,2.34,0.35,1.9,0.0,2.41,0.0,0.0,293.0,107.0,16.0,89.0,0.0,81.0,11.26923076923077,293.0
2020,1,OH,MYR,136.0,40.0,10.8,0.3,17.36,0.0,11.54,1.0,0.0,1745.0,422.0,13.0,448.0,0.0,862.0,12.737226277372264,1745.0
2020,1,OH,OAJ,124.0,33.0,8.47,1.64,7.91,0.0,14.97,0.0,0.0,1899.0,430.0,81.0,211.0,0.0,1177.0,15.192,1899.0
2020,1,OH,OKC,89.0,19.0,4.78,1.0,5.89,0.0,7.33,0.0,0.0,916.0,206.0,58.0,162.0,0.0,490.0,10.177777777777777,916.0
2020,1,OH,OMA,120.0,33.0,7.1,2.11,11.59,0.0,12.2,0.0,0.0,1542.0,303.0,153.0,362.0,0.0,724.0,12.743801652892563,1542.0
2020,1,OH,PHF,60.0,17.0,3.06,0.04,4.41,0.0,9.5,0.0,0.0,1063.0,179.0,10.0,183.0,0.0,691.0,17.42622950819672,1063.0
2020,1,OH,PIA,62.0,14.0,3.86,0.65,3.49,0.0,6.0,1.0,0.0,979.0,163.0,89.0,167.0,0.0,560.0,15.53968253968254,979.0
2020,1,OH,PIT,242.0,41.0,9.61,0.28,8.26,0.0,22.84,5.0,0.0,2662.0,507.0,53.0,197.0,0.0,1905.0,10.954732510288066,2662.0
2020,1,OH,PNS,257.0,54.0,13.65,0.71,15.03,0.0,24.6,5.0,4.0,2692.0,792.0,40.0,514.0,0.0,1346.0,10.434108527131784,2692.0
2020,1,OH,PVD,181.0,43.0,12.54,1.44,4.81,0.0,24.22,1.0,1.0,3917.0,1081.0,150.0,254.0,0.0,2432.0,21.521978021978022,3917.0
2020,1,OH,PWM,82.0,30.0,9.2,0.08,7.95,0.0,12.77,0.0,0.0,1522.0,594.0,5.0,280.0,0.0,643.0,18.337349397590362,1522.0
2020,1,OH,RDU,120.0,31.0,11.03,0.87,4.93,0.0,14.17,3.0,0.0,2098.0,950.0,32.0,191.0,0.0,925.0,17.33884297520661,2098.0
2020,1,OH,RIC,119.0,23.0,5.63,0.0,9.61,0.0,7.76,0.0,1.0,1079.0,397.0,0.0,257.0,0.0,425.0,8.991666666666667,1079.0
2020,1,OH,ROC,62.0,15.0,4.98,1.0,3.35,0.0,5.68,0.0,1.0,823.0,272.0,260.0,97.0,0.0,194.0,13.063492063492063,823.0
2020,1,OH,SBN,62.0,9.0,3.54,0.0,0.54,0.0,4.93,1.0,0.0,530.0,234.0,0.0,23.0,0.0,273.0,8.412698412698413,530.0
2020,1,OH,SDF,172.0,22.0,4.26,0.96,8.03,0.0,8.75,1.0,0.0,780.0,158.0,22.0,188.0,0.0,412.0,4.508670520231214,780.0
2020,1,OH,SHV,62.0,11.0,3.77,0.0,3.25,0.73,3.24,0.0,0.0,515.0,259.0,0.0,129.0,47.0,80.0,8.174603174603174,468.0
2020,1,OH,SRQ,126.0,27.0,5.39,0.08,12.02,0.0,9.51,0.0,0.0,1146.0,228.0,7.0,363.0,0.0,548.0,9.023622047244094,1146.0
2020,1,OH,STL,180.0,38.0,14.12,0.83,7.72,0.0,15.34,3.0,0.0,2696.0,793.0,32.0,263.0,0.0,1608.0,14.895027624309392,2696.0
2020,1,OH,SYR,123.0,34.0,8.07,1.55,3.42,1.0,19.96,1.0,0.0,2542.0,632.0,131.0,220.0,93.0,1466.0,20.5,2449.0
2020,1,OH,TLH,158.0,41.0,10.54,0.12,6.85,0.0,23.49,1.0,3.0,1923.0,561.0,5.0,319.0,0.0,1038.0,12.09433962264151,1923.0
2020,1,OH,TOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,OH,TUL,31.0,6.0,0.82,0.0,2.32,0.0,2.85,1.0,0.0,235.0,40.0,0.0,72.0,0.0,123.0,7.34375,235.0
2020,1,OH,TYS,302.0,68.0,14.46,3.55,15.02,0.83,34.14,1.0,0.0,4444.0,964.0,137.0,569.0,20.0,2754.0,14.666666666666666,4424.0
2020,1,OH,VPS,170.0,32.0,9.87,0.18,9.88,0.0,12.08,4.0,0.0,1602.0,488.0,17.0,275.0,0.0,822.0,9.368421052631579,1602.0
2020,1,OH,XNA,57.0,13.0,2.44,1.0,7.6,0.0,1.96,0.0,0.0,392.0,58.0,45.0,197.0,0.0,92.0,6.758620689655173,392.0
2020,1,OO,ABE,88.0,10.0,6.0,2.52,1.48,0.0,0.0,1.0,2.0,712.0,503.0,150.0,59.0,0.0,0.0,8.0,712.0
2020,1,OO,ABQ,286.0,37.0,23.36,1.89,8.74,0.0,3.0,3.0,0.0,1791.0,902.0,89.0,425.0,0.0,375.0,6.2404181184668985,1791.0
2020,1,OO,ABR,62.0,15.0,10.52,3.0,1.48,0.0,0.0,2.0,0.0,815.0,586.0,186.0,43.0,0.0,0.0,12.936507936507937,815.0
2020,1,OO,ABY,84.0,8.0,5.6,1.83,0.57,0.0,0.0,0.0,0.0,533.0,409.0,98.0,26.0,0.0,0.0,6.270588235294118,533.0
2020,1,OO,ACT,20.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,98.0,0.0,54.0,44.0,0.0,0.0,4.666666666666667,98.0
2020,1,OO,ACV,190.0,27.0,14.58,0.38,11.04,0.0,1.0,5.0,1.0,2203.0,1337.0,12.0,789.0,0.0,65.0,11.534031413612565,2203.0
2020,1,OO,ALB,120.0,23.0,15.65,1.9,5.45,0.0,0.0,0.0,0.0,1226.0,883.0,159.0,184.0,0.0,0.0,10.132231404958677,1226.0
2020,1,OO,AMA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,OO,APN,54.0,10.0,5.0,3.89,1.11,0.0,0.0,2.0,0.0,3170.0,2448.0,550.0,172.0,0.0,0.0,57.63636363636363,3170.0
2020,1,OO,ATW,132.0,21.0,9.72,3.82,7.46,0.0,0.0,2.0,2.0,1046.0,513.0,247.0,286.0,0.0,0.0,7.864661654135339,1046.0
2020,1,OO,ATY,62.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,235.0,137.0,74.0,24.0,0.0,0.0,3.7301587301587302,235.0
2020,1,OO,AUS,61.0,5.0,2.77,0.0,2.23,0.0,0.0,0.0,0.0,117.0,64.0,0.0,53.0,0.0,0.0,1.8870967741935485,117.0
2020,1,OO,AVL,67.0,14.0,9.21,1.82,0.97,0.0,2.0,4.0,3.0,2148.0,1249.0,80.0,47.0,0.0,772.0,31.58823529411765,2148.0
2020,1,OO,AVP,80.0,14.0,12.42,0.91,0.67,0.0,0.0,1.0,0.0,868.0,691.0,118.0,59.0,0.0,0.0,10.716049382716049,868.0
2020,1,OO,AZO,151.0,23.0,14.37,1.0,5.63,0.0,2.0,2.0,1.0,1859.0,1280.0,294.0,172.0,0.0,113.0,12.230263157894736,1859.0
2020,1,OO,BDL,86.0,17.0,11.42,2.0,3.58,0.0,0.0,0.0,0.0,842.0,698.0,58.0,86.0,0.0,0.0,9.67816091954023,842.0
2020,1,OO,BFF,54.0,10.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,536.0,459.0,0.0,0.0,0.0,77.0,9.745454545454546,536.0
2020,1,OO,BFL,92.0,9.0,6.85,0.0,0.15,1.0,1.0,0.0,0.0,661.0,429.0,0.0,14.0,141.0,77.0,7.10752688172043,520.0
2020,1,OO,BGM,61.0,11.0,6.12,2.88,2.0,0.0,0.0,0.0,2.0,711.0,438.0,203.0,70.0,0.0,0.0,11.46774193548387,711.0
2020,1,OO,BHM,243.0,51.0,23.5,2.11,20.73,0.0,4.66,1.0,0.0,4301.0,2354.0,90.0,1308.0,0.0,549.0,17.62704918032787,4301.0
2020,1,OO,BIL,147.0,14.0,9.95,2.0,2.05,0.0,0.0,0.0,1.0,543.0,436.0,63.0,44.0,0.0,0.0,3.668918918918919,543.0
2020,1,OO,BIS,220.0,34.0,19.23,4.66,10.11,0.0,0.0,5.0,4.0,4226.0,2596.0,1289.0,341.0,0.0,0.0,19.122171945701357,4226.0
2020,1,OO,BJI,62.0,10.0,6.86,1.0,2.14,0.0,0.0,1.0,0.0,729.0,654.0,15.0,60.0,0.0,0.0,11.571428571428571,729.0
2020,1,OO,BNA,421.0,75.0,38.75,7.58,25.69,0.0,2.98,12.0,0.0,5386.0,3566.0,754.0,960.0,0.0,106.0,12.763033175355451,5386.0
2020,1,OO,BOS,20.0,6.0,4.99,0.0,1.01,0.0,0.0,0.0,0.0,663.0,576.0,0.0,87.0,0.0,0.0,31.571428571428573,663.0
2020,1,OO,BQK,86.0,8.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1049.0,940.0,84.0,25.0,0.0,0.0,12.057471264367816,1049.0
2020,1,OO,BRD,54.0,8.0,5.79,0.0,2.21,0.0,0.0,2.0,0.0,2533.0,2449.0,0.0,84.0,0.0,0.0,46.054545454545455,2533.0
2020,1,OO,BTM,58.0,3.0,1.24,0.0,1.76,0.0,0.0,0.0,0.0,74.0,25.0,0.0,49.0,0.0,0.0,1.2542372881355932,74.0
